Distance_to_wall-180	Distance_to_copter-180	Distance_to_wall-135	Distance_to_copter-135	Distance_to_wall-90	Distance_to_copter-90	Distance_to_wall-45	Distance_to_copter-45	Distance_to_wall0	Distance_to_copter0	Distance_to_wall45	Distance_to_copter45	Distance_to_wall90	Distance_to_copter90	Distance_to_wall135	Distance_to_copter135	Class
2.534641	8	8	8	2.444803	0.832625	3.937374	2.040564	5.065359	1.16697	8	1.185383	7.259274	5.15732	8	8	3
4.046429	1.16697	2.894696	1.017938	8	0.9234779	2.557846	8	3.553571	1.131222	8	1.195243	7.671455	1.540298	8	8	3
2.660372	1.173376	8	8	8	8	8	8	0.9396276	8	8	1.70404	8	0.7629447	8	2.023909	3
2.860133	8	1.517961	8	8	0.826957	3.035788	2.023909	4.739867	1.104812	8	1.017938	8	0.832625	8	8	3
4.583108	8	5.128561	1.016297	4.504115	2.074352	8	0.9463989	3.016892	8	8	8	5.256007	2.756051	8	8	3
1.156274	8	8	8	8	8	8	8	2.457818	1.173376	8	0.9046364	8	0.826957	8	8	3
2.403162	1.104812	8	0.9046364	8	0.7629447	1.538367	8	3.330683	8	8	1.088489	8	0.9234779	8	2.040564	3
5.119409	1.511028	4.48701	1.195243	3.178282	1.296346	8	8	2.480591	8	8	8	6.490984	4.021597	8	0.9463989	4
3.30991	8	8	1.185383	4.00412	1.540298	4.447079	2.754263	4.290091	1.511028	8	1.016297	5.87638	3.59066	8	8	3
5.509828	1.136598	3.872164	1.092481	1.504084	8	8	8	2.090172	8	8	8	8	1.296971	8	2.762275	3
2.533213	8	8	8	2.466096	0.8357117	3.952393	2.041167	5.066787	1.169317	8	1.186752	7.236708	5.136909	8	8	3
4.047113	1.169317	2.909944	1.01813	8	0.9208887	2.573958	8	3.552887	1.136598	8	1.19324	7.650062	1.544633	8	8	3
2.662407	1.17663	8	8	8	8	8	8	0.9375932	8	8	1.705682	8	0.7644964	8	2.022651	3
2.861427	8	1.534623	8	8	0.8244543	3.04307	2.022651	4.738573	1.103057	8	1.01813	8	0.8357117	8	8	3
4.582332	8	5.145888	1.016144	4.52439	2.073435	8	0.9455609	3.017668	8	8	8	5.235228	2.735276	8	8	3
1.157462	8	8	8	8	8	8	8	2.4608	1.17663	8	0.9078118	8	0.8244543	8	8	3
2.41172	1.103057	8	0.9078118	8	0.7644964	1.549116	8	3.329791	8	8	1.092481	8	0.9208887	8	2.041167	3
5.117383	1.512674	4.500535	1.19324	3.199407	1.296971	8	8	2.482617	8	8	8	6.469835	4.000356	8	0.9455609	4
3.307373	8	8	1.186752	4.026329	1.544633	4.469354	2.762275	4.292627	1.512674	8	1.016144	5.851624	3.568067	8	8	3
5.515854	1.140721	3.887024	1.095502	1.525379	8	8	8	2.084146	8	8	8	8	1.297258	8	2.769924	3
2.532639	8	8	8	2.488165	0.8389685	3.967148	2.041444	5.067361	1.171557	8	1.187207	7.213599	5.115693	8	8	3
4.048263	1.171557	2.925271	1.018341	8	0.9173919	2.589482	8	3.551737	1.140721	8	1.190931	7.629141	1.549695	8	8	3
2.664734	1.180379	8	8	8	8	8	8	0.9352663	8	8	1.707669	8	0.7671378	8	2.022168	3
2.86276	8	1.551497	8	8	0.8213149	3.050486	2.022168	4.73724	1.101429	8	1.018341	8	0.8389685	8	8	3
4.581488	8	5.163597	1.016261	4.545131	2.073315	8	0.9452789	3.018513	8	8	8	5.213989	2.714043	8	8	3
1.159356	8	8	8	8	8	8	8	2.4638	1.180379	8	0.9108008	8	0.8213149	8	8	3
2.42086	1.101429	8	0.9108008	8	0.7671378	1.560104	8	3.328633	8	8	1.095502	8	0.9173919	8	2.041444	3
5.115093	1.514319	4.513769	1.190931	3.220361	1.297258	8	8	2.484907	8	8	8	6.448914	3.979311	8	0.9452789	4
3.304677	8	8	1.187207	4.048563	1.549695	4.491787	2.769924	4.295322	1.514319	8	1.016261	5.826811	3.5455	8	8	3
5.52186	1.145158	3.902019	1.099119	1.546906	8	8	8	2.07814	8	8	8	8	1.296421	8	2.777009	3
2.532998	8	8	8	2.510485	0.8416818	3.981237	2.041291	5.067002	1.172541	8	1.187127	7.190509	5.094157	8	8	3
4.04926	1.172541	2.941093	1.019459	8	0.915215	2.605777	8	3.55074	1.145158	8	1.186252	7.607446	1.553596	8	8	3
2.667758	1.183766	8	8	8	8	8	8	0.9322419	8	8	1.708891	8	0.7688891	8	2.022368	3
2.863317	8	1.568034	8	8	0.8192704	3.058744	2.022368	4.736683	1.100556	8	1.019459	8	0.8416818	8	8	3
4.580322	8	5.181032	1.015872	4.565808	2.072252	8	0.945696	3.019678	8	8	8	5.192906	2.692968	8	8	3
1.162182	8	8	8	8	8	8	8	2.466259	1.183766	8	0.9130841	8	0.8192704	8	8	3
2.429791	1.100556	8	0.9130841	8	0.7688891	1.571262	8	3.327696	8	8	1.099119	8	0.915215	8	2.041291	3
5.111465	1.514753	4.525156	1.186252	3.240259	1.296421	8	8	2.488536	8	8	8	6.429347	3.959453	8	0.945696	4
3.302299	8	8	1.187127	4.070665	1.553596	4.51383	2.777009	4.297701	1.514753	8	1.015872	5.802291	3.523134	8	8	3
5.527431	1.148474	3.916999	1.10306	1.569247	8	8	8	2.072568	8	8	8	8	1.294625	8	2.784108	3
2.534263	8	8	8	2.533436	0.8439138	3.994946	2.040777	5.065737	1.173292	8	1.186153	7.16703	5.071933	8	8	3
4.051023	1.173292	2.958072	1.021713	8	0.9138514	2.622274	8	3.548976	1.148474	8	1.180016	7.58498	2.070836	8	1.557697	3
2.67128	1.18711	8	8	8	8	8	8	0.9287195	8	8	1.711054	8	0.7713649	8	2.024102	3
2.863445	8	1.584814	8	8	0.8177105	3.067721	2.024102	4.736555	1.100157	8	1.021713	8	0.8439138	8	8	3
4.579673	8	5.199156	1.016776	4.586804	2.070836	8	0.9465084	3.020327	8	8	8	5.171361	2.671427	8	8	3
1.16625	8	8	8	8	8	8	8	2.468091	1.18711	8	0.9141904	8	0.8177105	8	8	3
2.438642	1.100157	8	0.9141904	8	0.7713649	1.58273	8	3.326962	8	8	1.10306	8	0.9138514	8	2.040777	3
5.107491	1.515879	4.536124	1.180016	3.259905	1.294625	8	8	2.492509	8	8	8	6.410108	3.93988	8	0.9465084	4
3.299084	8	8	1.186153	4.092803	2.22554	4.536612	1.557697	4.300917	1.515879	8	1.016776	5.777451	3.500771	8	8	3
5.532144	1.151335	3.93132	1.106146	1.591831	8	8	8	2.067856	8	8	8	8	1.293622	8	2.791063	3
2.535296	8	8	8	2.555751	0.8451393	4.008538	2.040026	5.064703	1.173704	8	1.185449	7.144157	5.050368	8	8	3
4.052277	1.173704	2.974514	1.023288	8	0.9121451	2.638894	8	3.547723	1.151335	8	1.174652	7.562862	2.070381	8	1.562186	3
2.675019	1.189583	8	8	8	8	8	8	0.9249812	8	8	1.712458	8	0.7735767	8	2.026176	3
2.863355	8	1.601907	8	8	0.8164881	3.077198	2.026176	4.736645	1.100216	8	1.023288	8	0.8451393	8	8	3
4.579692	8	5.217971	1.019145	4.608001	2.070381	8	0.9463648	3.020308	8	8	8	5.149438	2.649505	8	8	3
1.171851	8	8	8	8	8	8	8	2.469039	1.189583	8	0.9143054	8	0.8164881	8	8	3
2.447849	1.100216	8	0.9143054	8	0.7735767	1.594375	8	3.326084	8	8	1.106146	8	0.9121451	8	2.040026	3
5.102924	1.516855	4.547378	1.174652	3.280546	1.293622	8	8	2.497076	8	8	8	6.389973	3.91935	8	0.9463648	4
3.295124	8	8	1.185449	4.114683	2.228365	4.559779	1.562186	4.304876	1.516855	8	1.019145	5.752644	3.478724	8	8	3
5.536962	1.153545	3.945985	1.108834	1.614799	8	8	8	2.063038	8	8	8	8	1.292643	8	2.797477	3
2.535613	8	8	8	2.578522	0.8465532	4.023184	2.040945	5.064387	1.175642	8	1.184993	7.120624	5.028475	8	8	3
4.054245	1.175642	2.991615	1.024778	8	0.9106773	2.655247	8	3.545754	1.153545	8	1.169197	7.540624	2.069105	8	1.566734	3
2.678777	1.190879	8	8	8	8	8	8	0.9212229	8	8	1.7137	8	0.7748641	8	2.028105	3
2.863655	8	1.619941	8	8	0.816986	3.086784	2.028105	4.736345	1.101038	8	1.024778	8	0.8465532	8	8	3
4.579772	8	5.236344	1.020649	4.62863	2.069105	8	0.945442	3.020229	8	8	8	5.128094	2.62816	8	8	3
1.178431	8	8	8	8	8	8	8	2.469262	1.190879	8	0.9148784	8	0.816986	8	8	3
2.458028	1.101038	8	0.9148784	8	0.7748641	1.605461	8	3.324322	8	8	1.108834	8	0.9106773	8	2.040945	3
5.098638	1.51739	4.559161	1.169197	3.301501	1.292643	8	8	2.501362	8	8	8	6.369461	3.898479	8	0.945442	4
3.291847	8	8	1.184993	4.136987	2.230648	4.582748	1.566734	4.308153	1.51739	8	1.020649	5.727673	3.456328	8	8	3
5.541302	1.154796	3.960349	1.110489	1.637957	8	8	8	2.058698	8	8	8	7.98034	1.291567	8	2.802459	3
2.535822	8	8	8	2.600514	0.8473856	4.037488	2.041597	5.064178	1.177974	8	1.184729	7.097881	5.007369	8	8	3
4.056862	1.177974	3.009564	1.026793	8	0.9093429	2.671654	8	3.543138	1.154796	8	1.163884	7.517923	2.068307	8	1.570046	3
2.682985	1.193046	8	8	8	8	8	8	0.9170154	8	8	1.714153	8	0.7758939	8	2.029705	3
2.864318	8	1.638225	8	8	0.8168753	3.096138	2.029705	4.735682	1.101964	8	1.026793	8	0.8473856	8	8	3
4.580649	8	5.255935	1.023179	4.649952	0.94515	8	8	3.019351	8	8	8	5.105832	2.605892	8	8	3
1.184924	8	8	8	8	8	8	8	2.47021	1.193046	8	0.9163866	8	0.8168753	8	8	3
2.469062	1.101964	8	0.9163866	8	0.7758939	1.616456	8	3.321953	8	8	1.110489	8	0.9093429	8	2.041597	3
5.095349	1.517938	4.571936	1.163884	3.322582	1.291567	8	8	2.504651	8	8	8	6.348616	0.94515	8	8	4
3.289113	8	8	1.184729	4.15863	2.232104	4.60466	1.570046	4.310887	1.517938	8	1.023179	5.703636	3.434659	8	8	3
5.545184	1.155271	3.974092	1.111734	1.660528	8	8	8	2.054816	8	8	8	7.957005	1.290653	8	2.807318	3
2.536605	8	8	8	2.622259	0.8479332	4.051154	2.041029	5.063395	1.180204	8	1.185325	7.075562	8	8	8	3
4.060179	1.180204	3.028363	1.029857	8	0.9080288	2.688061	8	3.539821	1.155271	8	1.158495	7.494806	2.067075	8	1.573307	3
2.687497	1.194882	8	8	8	8	8	8	0.9125026	8	8	1.713472	8	0.7771921	8	2.031253	3
2.864903	8	1.656293	8	8	0.8169161	3.10554	2.031253	4.735097	1.102295	8	1.029857	8	0.8479332	8	8	3
4.580619	8	5.275361	1.0241	4.67182	0.9460601	8	8	3.019381	8	8	8	5.08325	2.583311	8	8	3
1.192156	8	8	8	8	8	8	8	2.470807	1.194882	8	0.9172629	8	0.8169161	8	8	3
2.479839	1.102295	8	0.9172629	8	0.7771921	1.628255	8	3.320122	8	8	1.111734	8	0.9080288	8	2.041029	3
5.09323	1.518988	4.585496	1.158495	3.343323	1.290653	8	8	2.50677	8	8	8	6.327881	0.9460601	8	8	4
3.287208	8	8	1.185325	4.180964	2.234415	4.626509	1.573307	4.312793	1.518988	8	1.0241	5.679192	3.412352	8	8	3
5.548528	1.154842	3.987202	1.112691	1.682667	8	8	8	2.051472	8	8	8	7.934203	1.289937	8	2.811463	3
2.537404	8	8	8	2.644115	0.8477741	4.064945	2.040181	5.062596	1.182998	8	1.185274	7.053143	8	8	8	3
4.064048	1.182998	3.047553	1.033497	8	0.9065026	2.704172	8	3.535952	1.154842	8	1.153782	7.471763	2.066314	8	1.576062	3
2.692035	1.196143	8	8	8	8	8	8	0.9079647	8	8	1.711798	8	0.7783643	8	2.033531	3
2.864868	8	1.674629	8	8	0.8186427	3.115915	2.033531	4.735132	1.102963	8	1.033497	8	0.8477741	8	8	3
4.581162	8	5.295444	1.025806	4.693936	0.9474672	8	8	3.018838	8	8	8	5.06027	2.560329	8	8	3
1.199782	8	8	8	8	8	8	8	2.471165	1.196143	8	0.9178529	8	0.8186427	8	8	3
4.281193	1.102963	2.490302	0.9178529	8	0.7783643	1.6407	8	3.318807	8	8	1.112691	8	0.9065026	8	2.040181	3
5.092408	1.520716	4.600116	1.153782	3.363965	1.289937	8	8	2.507592	8	8	8	6.306984	0.9474672	8	8	4
3.285551	8	8	1.185274	4.202684	2.23546	4.6476	1.576062	4.314449	1.520716	8	1.025806	5.655513	3.390705	8	8	3
5.551699	1.154451	4.000562	1.11308	1.705553	8	8	8	2.048301	8	8	8	7.910693	1.288871	8	2.815384	3
2.538107	8	8	8	2.666162	0.8472738	4.079021	2.039997	5.061893	1.185524	8	1.185076	7.030508	8	8	8	3
4.067483	1.185524	3.066501	1.035805	8	0.9049846	2.720644	8	3.532516	1.154451	8	1.150483	7.448714	2.065094	8	1.578975	3
2.69642	1.197132	8	8	8	8	8	8	0.9035801	8	8	1.711161	8	0.7798054	8	2.036001	3
2.865492	8	1.694063	8	8	0.8216643	3.12619	2.036001	4.734509	1.103983	8	1.035805	8	0.8472738	8	8	3
4.582002	8	5.315161	1.027783	4.715383	0.9479495	8	8	3.017998	8	8	8	5.037914	2.537967	8	8	3
1.207561	8	8	8	8	8	8	8	2.471533	1.197132	8	0.9195809	8	0.8216643	8	8	3
4.283338	1.103983	2.501787	0.9195809	8	0.7798054	1.652822	8	3.316662	8	8	1.11308	8	0.9049846	8	2.039997	3
5.092556	1.52355	4.615923	1.150483	3.385061	1.288871	8	8	2.507444	8	8	8	6.285432	0.9479495	8	8	4
3.283522	8	8	1.185076	4.224482	2.235767	4.669072	1.578975	4.316478	1.52355	8	1.027783	5.631643	3.369033	8	8	3
5.555388	1.15463	4.014281	1.112933	1.727969	8	8	8	2.044612	8	8	8	7.887612	1.287995	8	2.82025	3
2.538706	8	8	8	2.688166	0.8475034	4.093234	2.040265	5.061295	1.188215	8	1.185046	7.007901	8	8	8	3
4.071101	1.188215	3.08592	1.038449	8	0.9037553	2.737425	8	3.528899	1.15463	8	1.147679	7.425263	2.063578	8	1.581859	3
2.69969	1.197518	8	8	8	8	8	8	0.9003098	8	8	1.710173	8	0.7801505	8	2.03643	3
2.866571	8	1.713308	8	8	0.8231791	3.135892	2.03643	4.733428	1.105003	8	1.038449	8	0.8475034	8	8	3
4.582502	8	5.334907	1.029629	4.737123	0.9492691	8	8	3.017498	8	8	8	5.01535	2.515401	8	8	3
1.215336	8	8	8	8	8	8	8	2.472636	1.197518	8	0.9221108	8	0.8231791	8	8	3
4.286232	1.105003	2.514213	0.9221108	8	0.7801505	1.664697	8	3.313768	8	8	1.112933	8	0.9037553	8	2.040265	3
5.09408	1.52792	4.632716	1.147679	3.405899	1.287995	8	8	2.50592	8	8	8	6.263875	0.9492691	8	8	4
3.281307	8	8	1.185046	4.246425	2.236795	4.690832	1.581859	4.318693	1.52792	8	1.029629	5.607575	3.347269	8	8	3
5.558016	1.154167	4.027069	1.111273	1.75038	8	8	8	2.041984	8	8	8	7.864689	1.286642	8	2.823749	3
2.538825	8	8	8	2.709661	0.8471743	4.107613	2.041019	5.061175	1.19093	8	1.185832	6.985704	8	8	8	3
4.074341	1.19093	3.105049	1.040132	8	0.9025419	2.754424	8	3.525659	1.154167	8	1.145634	7.401934	2.061674	8	1.584201	3
2.701818	1.196259	8	8	8	8	8	8	0.8982132	8	8	1.709824	8	0.78067	8	2.036491	3
2.868072	8	1.733204	8	8	0.8245473	3.14555	2.036491	4.731928	1.106344	8	1.040132	8	0.8471743	8	8	3
4.583111	8	5.354189	1.030631	4.758239	0.9503913	8	8	3.016889	8	8	8	4.993409	2.493457	8	8	3
1.224519	8	8	8	8	8	8	8	2.473061	1.196259	8	0.9239982	8	0.8245473	8	8	3
4.289747	1.106344	2.527385	0.9239982	8	0.78067	1.676341	8	3.310253	8	8	1.111273	8	0.9025419	8	2.041019	3
5.096389	1.532213	4.649984	1.145634	3.426463	1.286642	8	8	2.503611	8	8	8	6.24245	0.9503913	8	8	4
3.279937	8	8	1.185832	4.26849	2.237293	4.712017	1.584201	4.320063	1.532213	8	1.030631	5.5837	3.325415	8	8	3
5.560263	1.153892	4.039483	1.110077	1.77259	8	8	8	2.039737	8	8	8	7.842032	1.285085	8	2.826431	3
2.539626	8	8	8	2.731476	0.847229	4.121636	2.04113	5.060374	1.192568	8	1.185572	6.963364	8	8	8	3
4.077242	1.192568	3.124366	1.042294	8	0.9021978	2.772116	8	3.522758	1.153892	8	1.143395	7.378104	2.06	8	1.585123	3
2.703226	1.194023	8	8	8	8	8	8	0.897359	8	8	1.709467	8	0.7807807	8	2.035784	3
2.869321	8	1.752604	8	8	0.8248388	3.155308	2.035784	4.730679	1.107147	8	1.042294	8	0.847229	8	8	3
4.584382	8	5.374275	1.032574	4.779708	0.9521189	8	8	3.015618	8	8	8	4.970946	2.470987	8	8	3
1.23456	8	8	8	8	8	8	8	2.473436	1.194023	8	0.9242579	8	0.8248388	8	8	3
4.292455	1.107147	2.539795	0.9242579	8	0.7807807	1.688607	8	3.307545	8	8	1.110077	8	0.9021978	8	2.04113	3
5.098964	1.536361	4.66725	1.143395	3.446699	1.285085	8	8	2.501036	8	8	8	6.221319	0.9521189	8	8	3
3.278802	8	8	1.185572	4.289889	2.237576	4.732412	1.585123	4.321198	1.536361	8	1.032574	5.560631	3.304257	8	8	3
5.562309	1.154231	4.051958	1.109091	1.795161	8	8	8	2.037691	8	8	8	7.819048	1.283207	8	2.827714	3
2.539864	8	8	8	2.75362	0.8484921	4.136468	2.041264	5.060136	1.193988	8	1.185458	6.940547	8	8	8	3
4.079381	1.193988	3.143651	1.044055	8	0.9020027	2.790812	8	3.520619	1.154231	8	1.141963	7.353691	2.05786	8	1.584486	3
2.704404	1.190995	8	8	8	8	8	8	0.8973904	8	8	1.710001	8	0.7818996	8	2.034481	3
2.870996	8	1.771875	8	8	0.8249669	3.164568	2.034481	4.729003	1.106719	8	1.044055	8	0.8484921	8	8	3
4.586207	8	5.394507	1.033995	4.800885	0.9535244	8	8	3.013793	8	8	8	4.948654	2.448686	8	8	3
1.245239	8	8	8	8	8	8	8	2.473484	1.190995	8	0.9240687	8	0.8249669	8	8	3
4.294621	1.106719	2.55207	0.9240687	8	0.7818996	1.701821	8	3.305379	8	8	1.109091	8	0.9020027	8	2.041264	3
5.102336	1.539966	4.685292	1.141963	3.467068	1.283207	8	8	2.497664	8	8	8	6.199909	0.9535244	8	8	3
3.278842	8	8	1.185458	4.31143	2.238203	4.751996	1.584486	4.321158	1.539966	8	1.033995	5.537838	3.282959	8	8	3
5.564602	1.154265	4.064955	1.109344	1.818173	8	8	8	2.035398	8	8	8	7.795602	1.280499	8	2.828202	3
2.540001	8	8	8	2.775846	0.8494432	4.151511	2.041951	5.059999	1.195903	8	1.18469	6.91763	8	8	8	3
4.081662	1.195903	3.162447	1.046274	8	0.9017681	2.808779	8	3.518338	1.154265	8	1.141297	7.330168	2.056833	8	1.583961	3
2.70574	1.187704	8	8	8	8	8	8	0.8979996	8	8	1.710362	8	0.7815161	8	2.033549	3
2.871587	8	1.790747	8	8	0.824857	3.174964	2.033549	4.728413	1.107363	8	1.046274	8	0.8494432	8	8	3
4.587709	8	5.414894	1.03545	4.822485	0.9558837	8	8	3.012291	8	8	8	4.926017	2.426042	8	8	3
1.256639	8	8	8	8	8	8	8	2.473645	1.187704	8	0.9225482	8	0.824857	8	8	3
4.296457	1.107363	2.563815	0.9225482	8	0.7815161	1.714946	8	3.303543	8	8	1.109344	8	0.9017681	8	2.041951	3
5.106327	1.543855	4.703561	1.141297	3.487045	1.280499	8	8	2.493673	8	8	8	6.178796	0.9558837	8	8	3
3.279026	8	8	1.18469	4.332301	2.238108	4.77087	1.583961	4.320974	1.543855	8	1.03545	5.515816	3.262344	8	8	3
5.566105	1.15345	4.077509	1.108119	1.841626	8	8	8	2.033895	8	8	8	7.771815	1.27702	8	2.826045	3
2.539999	8	8	8	2.798719	0.8514246	4.167187	2.043432	5.06	1.198102	8	1.183233	6.89402	8	8	8	3
4.083776	1.198102	3.180814	1.047642	8	0.9006453	2.826498	8	3.516223	1.15345	8	1.140298	7.307157	2.056691	8	1.58227	3
2.707638	1.184952	8	8	8	8	8	8	0.8986438	8	8	1.711348	8	0.7823273	8	2.032914	3
2.872801	8	1.809877	8	8	0.8251516	3.184848	2.032914	4.727199	1.107971	8	1.047642	8	0.8514246	8	8	3
4.588569	8	5.43541	1.035474	4.844729	2.056691	8	0.9590763	3.011431	8	8	8	4.902886	2.402908	8	8	3
1.267934	8	8	8	8	8	8	8	2.473992	1.184952	8	0.9225435	8	0.8251516	8	8	3
4.299124	1.107971	2.576704	0.9225435	8	0.7823273	1.727976	8	3.300876	8	8	1.108119	8	0.9006453	8	2.043432	3
5.109574	1.545348	4.721025	1.140298	3.506736	1.27702	8	8	2.490426	8	8	8	6.158132	3.689998	8	0.9590763	3
3.280813	8	8	1.183233	4.352755	2.237335	4.788092	1.58227	4.319187	1.545348	8	1.035474	5.494798	3.242101	8	8	3
5.56736	1.151726	4.090278	1.106806	1.865818	8	8	8	2.03264	8	8	8	7.747323	1.273435	8	2.822725	3
2.540928	8	8	8	2.82174	0.8528259	4.182178	2.044644	5.059072	1.19985	8	1.181664	6.870505	8	8	8	3
4.086412	1.19985	3.199679	1.049607	8	0.899834	2.844095	8	3.513587	1.151726	8	1.139739	7.284024	2.056995	8	1.580365	3
2.708848	1.181555	8	8	8	8	8	8	0.9005342	8	8	1.713761	8	0.7830615	8	2.032333	3
2.873781	8	1.829097	8	8	0.8261921	3.195142	2.032333	4.726219	1.109355	8	1.049607	8	0.8528259	8	8	3
4.589382	8	5.456526	1.035205	4.867666	2.056995	8	0.9623677	3.010618	8	8	8	4.879061	2.37908	8	8	3
1.279132	8	8	8	8	8	8	8	2.474579	1.181555	8	0.9232481	8	0.8261921	8	8	3
4.302238	1.109355	2.590054	0.9232481	8	0.7830615	1.740749	8	3.297763	8	8	1.106806	8	0.899834	8	2.044644	3
5.113251	1.546365	4.739387	1.139739	3.527135	1.273435	8	8	2.486749	8	8	8	6.136681	3.669178	8	0.9623677	3
3.283227	8	8	1.181664	4.373353	2.236446	4.804971	1.580365	4.316773	1.546365	8	1.035205	5.473848	3.221703	8	8	3
5.569018	1.150367	4.103236	1.106285	1.889423	8	8	8	2.030982	8	8	8	7.723383	1.27082	8	2.819369	3
2.542486	8	8	8	2.844227	0.8527403	4.196298	2.044518	5.057514	1.200978	8	1.180453	6.847707	8	8	8	3
4.089141	1.200978	3.218422	1.051677	8	0.8987842	2.86145	8	3.510859	1.150367	8	1.13974	7.261213	2.056821	8	1.578213	3
2.710316	1.178391	8	8	8	8	8	8	0.9027306	8	8	1.716054	8	0.7841552	8	2.032772	3
2.874192	8	1.8485	8	8	0.8272082	3.20629	2.032772	4.725808	1.110799	8	1.051677	8	0.8527403	8	8	3
4.59055	8	5.477085	1.034437	4.889685	2.056821	8	0.9644293	3.009449	8	8	8	4.856102	2.356117	8	8	3
1.290957	8	8	8	8	8	8	8	2.475368	1.178391	8	0.9227144	8	0.8272082	8	8	3
4.304598	1.110799	2.602779	0.9227144	8	0.7841552	1.754172	8	3.295403	8	8	1.106285	8	0.8987842	8	2.044518	3
5.117074	1.546647	4.758158	1.13974	3.547898	1.27082	8	8	2.482925	8	8	8	6.114848	3.648006	8	0.9644293	3
3.28631	8	8	1.180453	4.393854	2.234929	4.821256	1.578213	4.31369	1.546647	8	1.034437	5.453234	3.201381	8	8	3
5.570518	1.149013	4.115889	1.105545	1.912522	8	8	8	2.029482	8	8	8	7.699979	1.268188	8	2.814692	3
2.544906	8	8	8	2.867324	0.8532095	4.210128	2.044019	5.055094	1.201408	8	1.178525	6.824502	8	8	8	3
4.092057	1.201408	3.237776	1.055277	8	0.8983723	2.879261	8	3.507943	1.149013	8	1.138929	7.237817	2.0556	8	1.574314	3
2.711335	1.174127	8	8	8	8	8	8	0.9060301	8	8	1.717775	8	0.7846987	8	2.032758	3
2.873758	8	1.866987	8	8	0.828011	3.217948	2.032758	4.726242	1.112726	8	1.055277	8	0.8532095	8	8	3
4.59188	8	5.497323	1.032577	4.911208	2.0556	8	0.9664779	3.00812	8	8	8	4.833624	2.333635	8	8	3
3.18744	8	1.303381	8	8	8	8	8	2.475936	1.174127	8	0.9216725	8	0.828011	8	8	3
4.306792	1.112726	2.615447	0.9216725	8	0.7846987	1.767842	8	3.293208	8	8	1.105545	8	0.8983723	8	2.044019	3
5.12104	1.545564	4.776701	1.138929	3.568187	1.268188	8	8	2.47896	8	8	8	6.093485	3.627331	8	0.9664779	3
3.290886	8	8	1.178525	4.414133	2.23367	4.836182	1.574314	4.309114	1.545564	8	1.032577	5.433368	3.181216	8	8	3
5.57129	1.147829	4.127606	1.104572	1.934913	8	8	8	2.02871	8	8	8	7.677373	1.266317	8	2.808707	3
2.547291	8	8	8	2.889942	0.8527036	4.223733	2.04354	5.052709	1.201135	8	1.17728	6.801784	8	8	8	3
4.094484	1.201135	3.257259	1.05843	8	0.8993813	2.897865	8	3.505516	1.147829	8	1.137784	7.213887	2.054589	8	1.568695	3
2.712867	1.169933	8	8	8	8	8	8	0.9094551	8	8	1.71823	8	0.7845476	8	2.033255	3
2.873362	8	1.886032	8	8	0.8297164	3.229961	2.033255	4.726638	1.11471	8	1.05843	8	0.8527036	8	8	3
4.592773	8	5.518009	1.029573	4.933559	2.054589	8	0.9691412	3.007226	8	8	8	4.810407	2.310415	8	8	3
3.19185	8	1.316038	8	8	8	8	8	2.476484	1.169933	8	0.9198917	8	0.8297164	8	8	3
4.308596	1.11471	2.6275	0.9198917	8	0.7845476	1.781411	8	3.291404	8	8	1.104572	8	0.8993813	8	2.04354	3
5.124539	1.542523	4.795006	1.137784	3.588637	1.266317	8	8	2.475461	8	8	8	6.072062	3.606545	8	0.9691412	3
3.296876	8	8	1.17728	4.434393	2.231606	4.850009	1.568695	4.303124	1.542523	8	1.029573	5.414003	3.161003	8	8	4
5.571625	1.145849	4.138921	1.103465	1.957137	8	8	8	2.028375	8	8	8	7.654986	1.265332	8	2.80266	3
2.550126	8	8	8	2.911958	0.8513148	4.236584	2.041631	5.049874	1.200652	8	1.17631	6.779802	8	8	8	3
4.097105	1.200652	3.276268	1.061603	8	0.8991476	2.915703	8	3.502895	1.145849	8	1.137209	7.190833	2.054807	8	1.563969	3
2.714097	1.165786	8	8	8	8	8	8	0.9136015	8	8	1.719122	8	0.785356	8	2.034158	3
2.872586	8	1.90492	8	8	0.8309373	3.242383	2.034158	4.727414	1.116408	8	1.061603	7.988854	0.8513148	8	8	3
4.593339	8	5.538978	1.026727	4.956467	2.054807	8	0.9715405	3.00666	8	8	8	4.786705	2.286712	8	8	3
3.196132	8	1.329027	8	8	8	8	8	2.477474	1.165786	8	0.9175714	8	0.8309373	8	8	3
4.309816	1.116408	2.63929	0.9175714	8	0.785356	1.795756	8	3.290184	8	8	1.103465	8	0.8991476	8	2.041631	3
5.127398	1.538833	4.813392	1.137209	3.609845	1.265332	8	8	2.472602	8	8	8	6.049997	3.585049	8	0.9715405	3
3.302655	8	8	1.17631	4.45451	2.229542	4.863914	1.563969	4.297345	1.538833	8	1.026727	5.39472	3.140943	8	8	4
5.57271	1.144914	4.150805	1.102734	1.978949	8	8	8	2.02729	8	8	8	7.632937	1.265206	8	2.797946	3
2.552476	8	8	8	2.933222	0.8496644	4.249413	2.040194	5.047524	1.200205	8	1.176692	6.758477	8	8	8	3
4.099258	1.200205	3.294475	1.064146	8	0.8987782	2.933256	8	3.500742	1.144914	8	1.136961	7.168505	2.055644	8	1.560385	3
2.716162	1.162927	8	8	8	8	8	8	0.9175456	8	8	1.719564	8	0.7856569	8	2.035278	3
